dt_zn_c,summer_max_tmp,extreme_hot_days_mean,year
S02002827,19.566524505615234,0.0,2019
S02002828,18.6524600982666,0.0,2019
S02002829,19.17759895324707,0.0,2019
S02002830,19.216022491455078,0.0,2019
S02002831,19.353382110595703,0.0,2019
S02002832,19.400161743164062,0.0,2019
S02002833,19.45216178894043,0.0,2019
S02002834,19.478595733642578,0.0,2019
S02002835,19.493810653686523,0.0,2019
S02002836,19.15043830871582,0.0,2019
S02002837,19.093154907226562,0.1874064952135086,2019
S02002838,18.694950103759766,0.20428518950939178,2019
S02002839,17.54592514038086,0.13120199739933014,2019
S02002840,17.803058624267578,0.23580612242221832,2019
S02002841,18.421405792236328,0.3815111517906189,2019
S02002842,19.06619644165039,0.1620943248271942,2019
S02002843,19.269668579101562,0.7990390062332153,2019
S02002844,19.216449737548828,0.9248124957084656,2019
S02002845,19.561939239501953,0.5345609188079834,2019
S02002846,19.577392578125,0.9930285811424255,2019
S02002847,19.256166458129883,0.0,2019
S02002848,19.57142448425293,0.0,2019
S02002849,19.1514949798584,0.0,2019
S02002850,19.538837432861328,0.0,2019
S02002851,19.645849227905273,0.0,2019
S02002852,19.16714096069336,0.0,2019
S02002853,19.09513282775879,0.0,2019
S02002854,19.222923278808594,0.0,2019
S02002855,19.19190216064453,0.0,2019
S02002856,19.361135482788086,0.0,2019
S02002857,19.352201461791992,0.0,2019
S02002858,19.2425479888916,0.0,2019
S02002859,19.32695770263672,0.0,2019
S02002860,19.1835880279541,0.0,2019
S02002861,19.09389305114746,0.0,2019
S02002862,19.097597122192383,0.0,2019
S02002863,19.1365966796875,0.0,2019
S02002864,19.12215805053711,0.0,2019
S02002865,19.130699157714844,0.0,2019
S02002866,19.148174285888672,0.0,2019
S02002867,19.046693801879883,0.0,2019
S02002868,19.285974502563477,0.0,2019
S02002869,19.045814514160156,0.0,2019
S02002870,19.011383056640625,0.0,2019
S02002871,18.856504440307617,0.0,2019
S02002872,18.906333923339844,0.0,2019
S02002873,18.89910888671875,0.0,2019
S02002874,18.88142204284668,0.0,2019
S02002875,18.93529510498047,0.0,2019
S02002876,18.850910186767578,0.0,2019
S02002877,18.881383895874023,0.0,2019
S02002878,18.683202743530273,0.0,2019
S02002879,18.811391830444336,0.0,2019
S02002880,17.217529296875,0.0,2019
S02002881,18.09585952758789,0.0,2019
S02002882,18.547208786010742,0.0,2019
S02002883,18.874418258666992,0.0,2019
S02002884,18.6822452545166,0.0,2019
S02002885,17.496078491210938,0.0,2019
S02002886,18.199296951293945,0.0,2019
S02002887,18.664405822753906,0.0,2019
S02002888,18.77961540222168,0.0,2019
S02002889,18.624780654907227,0.0,2019
S02002890,18.26993179321289,0.0,2019
S02002891,18.77194595336914,0.0,2019
S02002892,18.813146591186523,0.0,2019
S02002893,19.042675018310547,0.0,2019
S02002894,19.106342315673828,0.0,2019
S02002895,19.264978408813477,0.0,2019
S02002896,19.13722801208496,0.0,2019
S02002897,19.331689834594727,0.0,2019
S02002898,19.309837341308594,0.0,2019
S02002899,19.35089683532715,0.0,2019
S02002900,19.28638458251953,0.0,2019
S02002901,19.185680389404297,0.0,2019
S02002902,19.102514266967773,0.0,2019
S02002903,19.00232696533203,0.0,2019
S02002904,19.079105377197266,0.0,2019
S02002905,19.144041061401367,0.0,2019
S02002906,19.271366119384766,0.0,2019
S02002907,19.573062896728516,0.0,2019
S02002908,19.22887420654297,0.0,2019
S02002909,19.205780029296875,0.0,2019
S02002910,19.13075065612793,0.3040018677711487,2019
S02002911,18.589431762695312,0.092165507376194,2019
S02002912,19.26799201965332,0.9577693343162537,2019
S02002913,19.161970138549805,0.6369356513023376,2019
S02002914,19.3554744720459,0.6296575665473938,2019
S02002915,19.218597412109375,4.321531132944756e-09,2019
S02002916,18.96876335144043,9.258664649554775e-19,2019
S02002917,19.146020889282227,2.485595063106416e-10,2019
S02002918,19.408876419067383,1.8687164315966953e-10,2019
S02002919,19.343936920166016,0.17518410086631775,2019
S02002920,19.333026885986328,0.22602078318595886,2019
S02002921,19.402503967285156,0.6284289360046387,2019
S02002922,19.246858596801758,0.480811208486557,2019
S02002923,19.341358184814453,0.5225571990013123,2019
S02002924,19.326793670654297,0.2722228467464447,2019
S02002925,19.24044418334961,0.004424541722983122,2019
S02002926,19.198902130126953,0.0,2019
S02002927,19.25957489013672,0.0,2019
S02002928,19.337430953979492,0.14244413375854492,2019
S02002929,19.243911743164062,0.0,2019
S02002930,19.35450553894043,7.296643150800364e-11,2019
S02002931,19.42266082763672,0.33500704169273376,2019
S02002932,19.407686233520508,0.04332364350557327,2019
S02002933,19.303749084472656,1.8555100164685534e-11,2019
S02002934,19.365873336791992,0.2871536910533905,2019
S02002935,19.362565994262695,0.006754539906978607,2019
S02002936,18.91110610961914,0.025034034624695778,2019
S02002937,17.5755672454834,0.004428836051374674,2019
S02002938,19.06458854675293,0.0,2019
S02002939,19.135189056396484,0.0,2019
S02002940,19.344703674316406,0.0,2019
S02002941,19.309858322143555,0.0,2019
S02002942,19.301664352416992,0.0,2019
S02002943,19.239002227783203,0.0,2019
S02002944,19.109638214111328,0.0,2019
S02002945,18.97597312927246,0.0,2019
S02002946,18.90427589416504,0.0,2019
S02002947,18.927783966064453,0.0,2019
S02002948,18.617883682250977,0.0,2019
S02002949,18.87130355834961,0.0,2019
S02002950,18.574199676513672,0.0,2019
S02002951,18.83721351623535,0.0,2019
S02002952,18.773576736450195,0.0,2019
S02002953,18.80801773071289,0.0,2019
S02002954,19.16147232055664,0.0,2019
S02002955,18.109390258789062,0.0,2019
S02002956,19.20586585998535,0.0,2019
S02002957,19.40531349182129,0.0,2019
S02002958,18.74667739868164,0.0,2019
S02002959,18.347393035888672,0.0,2019
S02002960,18.594635009765625,0.0,2019
S02002961,18.382932662963867,0.0,2019
S02002962,18.880252838134766,0.0,2019
S02002963,18.73468589782715,0.0,2019
S02002964,18.530672073364258,0.0,2019
S02002965,18.060562133789062,0.0,2019
S02002966,19.027339935302734,0.0,2019
S02002967,19.22867774963379,0.0,2019
S02002968,18.762285232543945,0.0,2019
S02002969,18.752878189086914,0.0,2019
S02002970,18.90953826904297,0.0,2019
S02002971,18.77501678466797,0.0,2019
S02002972,18.62929344177246,0.0,2019
S02002973,18.84123992919922,0.0,2019
S02002974,18.677066802978516,0.0,2019
S02002975,17.950424194335938,0.0,2019
S02002976,17.818979263305664,0.0,2019
S02002977,18.749706268310547,0.0,2019
S02002978,18.934125900268555,0.0,2019
S02002979,19.012895584106445,0.0,2019
S02002980,19.108211517333984,0.0,2019
S02002981,19.169727325439453,0.0,2019
S02002982,19.374937057495117,5.5429296569320385e-11,2019
S02002983,19.433134078979492,6.015341870446722e-12,2019
S02002984,19.28813362121582,0.0,2019
S02002985,19.510541915893555,1.4264034398081549e-11,2019
S02002986,19.368194580078125,0.0,2019
S02002987,19.139066696166992,0.05407838523387909,2019
S02002988,18.67278480529785,0.12346518039703369,2019
S02002989,19.421554565429688,0.08249962329864502,2019
S02002990,19.37033462524414,0.2608264982700348,2019
S02002991,19.36353874206543,0.369530588388443,2019
S02002992,19.651966094970703,1.0,2019
S02002993,19.317955017089844,0.5238339900970459,2019
S02002994,19.51401710510254,0.969944953918457,2019
S02002995,19.529510498046875,0.31414544582366943,2019
S02002996,19.53978729248047,0.831916332244873,2019
S02002997,19.506732940673828,1.0,2019
S02002998,19.52617835998535,1.0,2019
S02002999,19.501354217529297,1.0,2019
S02003000,19.58126449584961,1.0,2019
S02003001,19.57069206237793,1.0,2019
S02003002,19.65228843688965,0.492604523897171,2019
S02003003,19.647998809814453,1.0,2019
S02003004,19.59514045715332,1.0,2019
S02003005,19.599803924560547,1.0,2019
S02003006,19.66884422302246,1.0,2019
S02003007,19.619735717773438,1.0,2019
S02003008,19.420682907104492,1.0,2019
S02003009,19.496068954467773,1.0,2019
S02003010,19.550037384033203,1.0,2019
S02003011,19.58647918701172,1.0,2019
S02003012,19.375946044921875,1.0,2019
S02003013,18.70000457763672,0.08883234113454819,2019
S02003014,19.1025390625,0.9155291318893433,2019
S02003015,18.64009666442871,1.7111410066661392e-09,2019
S02003016,18.553020477294922,0.16695907711982727,2019
S02003017,19.247024536132812,0.9315111041069031,2019
S02003018,19.170045852661133,0.9615544676780701,2019
S02003019,19.02853775024414,0.9933617115020752,2019
S02003020,19.718027114868164,1.0,2019
S02003021,19.470623016357422,1.0,2019
S02003022,19.631441116333008,1.0,2019
S02003023,19.7952823638916,1.0,2019
S02003024,19.794971466064453,1.0,2019
S02003025,19.93032455444336,0.6377623081207275,2019
S02003026,19.895042419433594,1.0,2019
S02003027,19.521352767944336,0.7320786714553833,2019
S02003028,19.16374969482422,0.5134812593460083,2019
S02003029,19.476518630981445,0.14800505340099335,2019
S02003030,19.121103286743164,0.04375183954834938,2019
S02003031,19.263717651367188,0.16732321679592133,2019
S02003032,18.930587768554688,0.0,2019
S02003033,18.55145835876465,0.0,2019
S02003034,19.17034149169922,0.008854955434799194,2019
S02003035,19.327280044555664,0.0,2019
S02003036,19.257190704345703,0.0,2019
S02003037,18.755746841430664,0.0,2019
S02003038,18.894529342651367,0.0,2019
S02003039,18.83258056640625,0.0,2019
S02003040,19.071043014526367,0.0,2019
S02003041,19.23719024658203,0.0,2019
S02003042,18.87866973876953,0.0,2019
S02003043,18.62826156616211,0.0,2019
S02003044,18.82172966003418,0.0,2019
S02003045,18.830867767333984,0.0,2019
S02003046,18.905603408813477,0.0,2019
S02003047,19.013200759887695,0.0,2019
S02003048,19.094993591308594,0.0,2019
S02003049,19.086177825927734,0.0,2019
S02003050,18.899410247802734,0.0,2019
S02003051,18.87519645690918,0.0,2019
S02003052,19.21885871887207,0.0,2019
S02003053,19.2946834564209,0.0,2019
S02003054,19.38857078552246,0.0,2019
S02003055,19.36330223083496,0.0,2019
S02003056,19.37143325805664,0.0,2019
S02003057,19.4100399017334,0.0,2019
S02003058,19.390159606933594,0.0,2019
S02003059,19.262527465820312,0.0,2019
S02003060,19.15810203552246,0.0,2019
S02003061,19.30107879638672,0.0,2019
S02003062,19.34689712524414,0.0,2019
S02003063,18.85750389099121,0.0,2019
S02003064,18.69576072692871,0.0,2019
S02003065,18.75389289855957,0.0,2019
S02003066,18.69434928894043,0.0,2019
S02003067,18.6550350189209,0.0,2019
S02003068,18.420846939086914,0.0,2019
S02003069,18.981761932373047,0.0,2019
S02003070,18.76671600341797,0.0,2019
S02003071,18.95852279663086,0.0,2019
S02003072,18.932397842407227,0.0,2019
S02003073,18.776647567749023,0.0,2019
S02003074,18.612571716308594,0.0,2019
S02003075,18.052953720092773,0.0,2019
S02003076,18.613332748413086,0.0,2019
S02003077,18.18544578552246,0.0,2019
S02003078,18.4741153717041,0.0,2019
S02003079,18.968830108642578,0.0,2019
S02003080,18.930797576904297,0.0,2019
S02003081,18.78932762145996,0.0,2019
S02003082,18.8116397857666,0.0,2019
S02003083,18.726850509643555,0.0,2019
S02003084,18.86940574645996,0.0,2019
S02003085,18.88895034790039,0.0,2019
S02003086,18.83969497680664,0.0,2019
S02003087,18.854673385620117,0.0,2019
S02003088,18.841920852661133,0.0,2019
S02003089,18.924741744995117,0.0,2019
S02003090,18.70417594909668,0.0,2019
S02003091,18.65142059326172,0.0,2019
S02003092,18.67949676513672,0.0,2019
S02003093,18.961410522460938,0.0,2019
S02003094,18.310678482055664,0.0,2019
S02003095,18.607023239135742,0.0,2019
S02003096,18.813304901123047,0.0,2019
S02003097,18.734657287597656,0.0,2019
S02003098,18.86281394958496,0.0,2019
S02003099,18.912185668945312,0.0,2019
S02003100,18.762657165527344,0.0,2019
S02003101,18.86025619506836,0.0,2019
S02003102,18.601943969726562,0.0,2019
S02003103,18.5310001373291,0.0,2019
S02003104,18.909221649169922,0.0,2019
S02003105,18.774581909179688,0.0,2019
S02003106,18.879505157470703,0.0,2019
S02003107,18.914081573486328,0.0,2019
S02003108,18.637584686279297,0.0,2019
S02003109,18.847763061523438,0.0,2019
S02003110,18.747461318969727,0.0,2019
S02003111,18.936410903930664,0.0,2019
S02003112,18.96420669555664,0.0,2019
S02003113,18.949565887451172,0.0,2019
S02003114,18.94484519958496,0.0,2019
S02003115,18.817659378051758,0.0,2019
S02003116,18.506633758544922,0.0,2019
S02003117,19.3126163482666,0.0,2019
S02003118,18.38637924194336,0.0,2019
S02003119,18.913644790649414,0.0,2019
S02003120,18.88299560546875,0.0,2019
S02003121,19.253093719482422,0.0,2019
S02003122,19.44319725036621,0.0,2019
S02003123,19.480043411254883,0.0,2019
S02003124,18.66980743408203,0.0,2019
S02003125,18.356170654296875,0.0,2019
S02003126,18.375856399536133,0.0,2019
S02003127,18.29995346069336,0.0,2019
S02003128,17.965208053588867,0.0,2019
S02003129,18.69756507873535,0.0,2019
S02003130,18.71799087524414,0.0,2019
S02003131,18.472511291503906,0.0,2019
S02003132,18.898521423339844,0.0,2019
S02003133,18.884952545166016,0.0,2019
S02003134,18.852651596069336,0.0,2019
S02003135,19.089094161987305,0.0,2019
S02003136,19.23779296875,0.0,2019
S02003137,19.43330955505371,5.112649885412544e-20,2019
S02003138,19.30081558227539,0.0,2019
S02003139,19.3275146484375,0.0,2019
S02003140,19.632827758789062,2.7996441276378903e-10,2019
S02003141,19.470109939575195,0.0,2019
S02003142,19.495447158813477,1.2179481010004085e-19,2019
S02003143,19.67983627319336,1.7461163626109055e-09,2019
S02003144,19.470001220703125,1.7369057076796927e-19,2019
S02003145,19.65711784362793,0.06133266165852547,2019
S02003146,19.72820281982422,1.0,2019
S02003147,19.65916633605957,0.15769048035144806,2019
S02003148,19.66852569580078,0.13632529973983765,2019
S02003149,19.549562454223633,2.4245621135787765e-11,2019
S02003150,19.535816192626953,3.0574928699955706e-10,2019
S02003151,19.656448364257812,0.15574592351913452,2019
S02003152,19.756084442138672,0.9543600678443909,2019
S02003153,19.73255157470703,0.7149909734725952,2019
S02003154,19.73767852783203,0.9645625352859497,2019
S02003155,19.76983070373535,1.0,2019
S02003156,19.772855758666992,0.9883555173873901,2019
S02003157,19.720352172851562,0.9989975690841675,2019
S02003158,19.757362365722656,1.0,2019
S02003159,19.71828269958496,1.0,2019
S02003160,19.758447647094727,1.0,2019
S02003161,19.75525665283203,1.0,2019
S02003162,19.757658004760742,1.0,2019
S02003163,19.702177047729492,0.8940873146057129,2019
S02003164,19.776174545288086,0.9239187836647034,2019
S02003165,19.698837280273438,0.5285605192184448,2019
S02003166,19.754823684692383,0.9043599367141724,2019
S02003167,19.577259063720703,0.17577825486660004,2019
S02003168,19.538890838623047,0.04202137142419815,2019
S02003169,19.694442749023438,0.7395751476287842,2019
S02003170,19.554901123046875,5.747343226336632e-11,2019
S02003171,19.64353370666504,2.8545613095509736e-10,2019
S02003172,19.63205909729004,0.04344988241791725,2019
S02003173,19.630876541137695,0.16126109659671783,2019
S02003174,19.5969295501709,0.2508813142776489,2019
S02003175,18.9931697845459,0.024298058822751045,2019
S02003176,18.785749435424805,0.0,2019
S02003177,19.225635528564453,1.8051065850399617e-11,2019
S02003178,19.301733016967773,6.087605246285488e-12,2019
S02003179,19.483415603637695,0.04551991820335388,2019
S02003180,19.6175537109375,0.5700029134750366,2019
S02003181,19.63324546813965,0.8644553422927856,2019
S02003182,19.668193817138672,0.9394699335098267,2019
S02003183,19.740108489990234,1.0,2019
S02003184,19.763336181640625,1.0,2019
S02003185,19.720277786254883,1.0,2019
S02003186,19.68722915649414,0.6336992979049683,2019
S02003187,19.696924209594727,1.0,2019
S02003188,19.735801696777344,1.0,2019
S02003189,19.800085067749023,1.0,2019
S02003190,19.72860336303711,1.0,2019
S02003191,19.73139762878418,1.0,2019
S02003192,19.724658966064453,1.0,2019
S02003193,19.713537216186523,1.0,2019
S02003194,19.78812026977539,1.0,2019
S02003195,19.73658561706543,0.9999370574951172,2019
S02003196,19.709407806396484,1.0,2019
S02003197,19.525341033935547,0.5046928524971008,2019
S02003198,19.446720123291016,4.097877592812438e-09,2019
S02003199,19.40949821472168,0.5169156789779663,2019
S02003200,19.54128646850586,0.8777516484260559,2019
S02003201,19.37165069580078,0.013672605156898499,2019
S02003202,19.279977798461914,0.0,2019
S02003203,19.186885833740234,0.06401889771223068,2019
S02003204,19.16716766357422,0.0,2019
S02003205,19.10723876953125,0.0,2019
S02003206,19.192428588867188,0.0,2019
S02003207,19.301006317138672,0.0,2019
S02003208,19.60100555419922,0.5376325845718384,2019
S02003209,19.632108688354492,0.9037827849388123,2019
S02003210,19.692907333374023,1.0,2019
S02003211,19.69297218322754,1.0,2019
S02003212,19.523733139038086,1.0,2019
S02003213,19.41986846923828,0.15641072392463684,2019
S02003214,19.136049270629883,0.0,2019
S02003215,19.32159996032715,0.11574822664260864,2019
S02003216,19.27947998046875,0.0,2019
S02003217,19.278100967407227,0.0,2019
S02003218,19.196741104125977,0.0,2019
S02003219,19.23490333557129,1.9684056468127764e-11,2019
S02003220,19.304201126098633,0.19579055905342102,2019
S02003221,19.4677677154541,0.9194902777671814,2019
S02003222,19.359779357910156,0.38435766100883484,2019
S02003223,19.385419845581055,0.12000393867492676,2019
S02003224,19.401626586914062,0.1690758317708969,2019
S02003225,19.455276489257812,0.3916637897491455,2019
S02003226,19.507417678833008,0.6134553551673889,2019
S02003227,19.542518615722656,0.8605119585990906,2019
S02003228,19.588623046875,1.0,2019
S02003229,19.51007080078125,0.6416161060333252,2019
S02003230,19.594287872314453,0.6508338451385498,2019
S02003231,19.437026977539062,0.09497314691543579,2019
S02003232,19.406949996948242,2.987254214779862e-19,2019
S02003233,19.43842124938965,0.08325852453708649,2019
S02003234,19.53351402282715,0.10974358022212982,2019
S02003235,19.519283294677734,0.1624152809381485,2019
S02003236,19.692026138305664,0.8926364183425903,2019
S02003237,19.41634178161621,0.0,2019
S02003238,19.40936279296875,0.0,2019
S02003239,19.438135147094727,2.3511045540991482e-12,2019
S02003240,19.3654842376709,9.486647578604845e-11,2019
S02003241,19.299800872802734,0.10044223815202713,2019
S02003242,19.395423889160156,0.1288478970527649,2019
S02003243,19.36696434020996,0.1296354979276657,2019
S02003244,19.436967849731445,0.7823962569236755,2019
S02003245,19.450504302978516,0.9980352520942688,2019
S02003246,19.388208389282227,0.7213374376296997,2019
S02003247,19.413118362426758,0.8053731918334961,2019
S02003248,19.46617889404297,0.6435024738311768,2019
S02003249,19.424142837524414,0.1712459921836853,2019
S02003250,19.446462631225586,0.17692038416862488,2019
S02003251,19.51568603515625,0.8206894397735596,2019
S02003252,19.51171875,0.347389280796051,2019
S02003253,19.383792877197266,1.102704663691334e-10,2019
S02003254,19.50829315185547,0.5185568928718567,2019
S02003255,19.576194763183594,0.7188988924026489,2019
S02003256,19.748273849487305,1.0,2019
S02003257,19.701858520507812,0.8548278212547302,2019
S02003258,19.610977172851562,0.9387088418006897,2019
S02003259,19.477031707763672,0.2557942867279053,2019
S02003260,19.571914672851562,0.550352931022644,2019
S02003261,19.624746322631836,0.3449147641658783,2019
S02003262,19.633193969726562,0.13807307183742523,2019
S02003263,19.59957504272461,5.138063863263653e-10,2019
S02003264,19.615629196166992,0.04494146257638931,2019
S02003265,19.580787658691406,0.0,2019
S02003266,19.606281280517578,0.0,2019
S02003267,19.586889266967773,0.0,2019
S02003268,19.540748596191406,4.655182350710163e-10,2019
S02003269,19.555381774902344,1.0464439315072127e-09,2019
S02003270,19.519392013549805,5.098807154269025e-09,2019
S02003271,19.441896438598633,0.18636919558048248,2019
S02003272,19.548765182495117,0.6704566478729248,2019
S02003273,19.47568130493164,0.0796760842204094,2019
S02003274,19.48441505432129,0.0,2019
S02003275,19.4388484954834,0.0,2019
S02003276,19.3551025390625,0.0,2019
S02003277,19.267560958862305,0.0,2019
S02003278,19.438064575195312,0.0,2019
S02003279,16.667509078979492,0.0002929201873484999,2019
S02003280,18.334228515625,0.0,2019
S02003281,15.355591773986816,0.0,2019
S02003282,15.563878059387207,0.0,2019
S02003283,15.705222129821777,1.341698562147553e-13,2019
S02003284,16.578205108642578,0.019011162221431732,2019
S02003285,17.1478271484375,0.0,2019
S02003286,17.622182846069336,0.0,2019
S02003287,18.79816436767578,0.0,2019
S02003288,18.70413589477539,0.0,2019
S02003289,15.974857330322266,0.0,2019
S02003290,18.11646270751953,0.0,2019
S02003291,18.366653442382812,0.0,2019
S02003292,18.11675453186035,0.0,2019
S02003293,17.850400924682617,0.0,2019
S02003294,17.894420623779297,0.0,2019
S02003295,18.601215362548828,0.0,2019
S02003296,18.647563934326172,0.0,2019
S02003297,18.53227996826172,0.0,2019
S02003298,18.556201934814453,0.0,2019
S02003299,18.637374877929688,0.0,2019
S02003300,18.656490325927734,0.0,2019
S02003301,18.731067657470703,0.0,2019
S02003302,18.725751876831055,0.0,2019
S02003303,18.730552673339844,0.0,2019
S02003304,18.519845962524414,0.0,2019
S02003305,18.301687240600586,0.0,2019
S02003306,18.502771377563477,0.08384080231189728,2019
S02003307,16.243263244628906,0.0009719036752358079,2019
S02003308,16.14490509033203,0.0,2019
S02003309,16.03980827331543,0.0389007143676281,2019
S02003310,16.402591705322266,0.0,2019
S02003311,15.712401390075684,0.0,2019
S02003312,15.928464889526367,0.0,2019
S02003313,16.111047744750977,0.0,2019
S02003314,16.011720657348633,0.0,2019
S02003315,16.339921951293945,0.007418709807097912,2019
S02003316,16.122386932373047,0.0,2019
S02003317,18.7641658782959,5.119438727108072e-12,2019
S02003318,18.470474243164062,0.0,2019
S02003319,18.617204666137695,0.0,2019
S02003320,17.98040008544922,0.0,2019
S02003321,16.98591423034668,0.0,2019
S02003322,17.40971565246582,0.0,2019
S02003323,18.200471878051758,0.0,2019
S02003324,17.970317840576172,0.0,2019
S02003325,17.784059524536133,0.0,2019
S02003326,17.582611083984375,0.0,2019
S02003327,16.904836654663086,0.0,2019
S02003328,16.886672973632812,0.0,2019
S02003329,16.411312103271484,0.0,2019
S02003330,16.355628967285156,0.0,2019
S02003331,16.19582176208496,0.0,2019
S02003332,16.874210357666016,0.0,2019
S02003333,16.98740005493164,0.0,2019
S02003334,17.041540145874023,0.0,2019
S02003335,16.882734298706055,0.0,2019
S02003336,16.4650821685791,0.0,2019
S02003337,18.680843353271484,0.0,2019
S02003338,18.373889923095703,0.0,2019
S02003339,18.144893646240234,0.0,2019
S02003340,18.506147384643555,0.0,2019
S02003341,18.67290496826172,0.0,2019
S02003342,18.545713424682617,0.0,2019
S02003343,17.571125030517578,0.0,2019
S02003344,18.121004104614258,0.0,2019
S02003345,18.39258575439453,0.0,2019
S02003346,18.781463623046875,0.0,2019
S02003347,18.69563102722168,0.0,2019
S02003348,18.463043212890625,0.0,2019
S02003349,18.563623428344727,0.0,2019
S02003350,18.951526641845703,0.0,2019
S02003351,18.627532958984375,0.0,2019
S02003352,19.17506217956543,0.0,2019
S02003353,19.05120277404785,0.0,2019
S02003354,19.09086799621582,0.0,2019
S02003355,18.64487075805664,0.0,2019
S02003356,17.886592864990234,0.013533072546124458,2019
S02003357,18.94080924987793,0.973316490650177,2019
S02003358,18.709428787231445,0.2934926450252533,2019
S02003359,18.8455810546875,0.6520910263061523,2019
S02003360,18.55943489074707,0.061932120472192764,2019
S02003361,17.816837310791016,0.0008752599242143333,2019
S02003362,18.794687271118164,6.968889354475039e-11,2019
S02003363,18.762344360351562,0.0,2019
S02003364,18.846771240234375,0.006713108625262976,2019
S02003365,19.11488151550293,0.21329663693904877,2019
S02003366,19.259607315063477,0.2556002140045166,2019
S02003367,19.290456771850586,0.6397916078567505,2019
S02003368,19.24664306640625,0.3216618597507477,2019
S02003369,19.46243667602539,0.1332581639289856,2019
S02003370,19.359466552734375,0.08289743214845657,2019
S02003371,19.411073684692383,0.0,2019
S02003372,19.47538948059082,0.0,2019
S02003373,18.782756805419922,0.0,2019
S02003374,18.18391227722168,0.0,2019
S02003375,19.06590461730957,0.0,2019
S02003376,18.734094619750977,0.0,2019
S02003377,19.18537712097168,0.0,2019
S02003378,18.938962936401367,0.0,2019
S02003379,18.768821716308594,0.0,2019
S02003380,16.246965408325195,0.0,2019
S02003381,17.969470977783203,0.0,2019
S02003382,17.93009376525879,0.0,2019
S02003383,18.261621475219727,0.0,2019
S02003384,17.793699264526367,0.0,2019
S02003385,18.16936492919922,0.0,2019
S02003386,18.259410858154297,0.0,2019
S02003387,18.604700088500977,0.0,2019
S02003388,18.139371871948242,0.0,2019
S02003389,18.689111709594727,0.24550943076610565,2019
S02003390,18.86133575439453,0.10064270347356796,2019
S02003391,19.011001586914062,0.4544215202331543,2019
S02003392,19.196996688842773,0.9742847084999084,2019
S02003393,19.257566452026367,1.0,2019
S02003394,18.994285583496094,0.6450965404510498,2019
S02003395,18.868438720703125,0.13982722163200378,2019
S02003396,18.77252960205078,1.342339017718075e-10,2019
S02003397,18.199480056762695,0.0,2019
S02003398,18.313526153564453,0.0,2019
S02003399,18.398897171020508,0.0036675084847956896,2019
S02003400,18.6647891998291,0.5362535715103149,2019
S02003401,19.075679779052734,1.0,2019
S02003402,19.165098190307617,1.0,2019
S02003403,17.964305877685547,0.17969796061515808,2019
S02003404,16.012859344482422,0.0,2019
S02003405,16.211097717285156,0.0,2019
S02003406,15.68826961517334,0.0,2019
S02003407,16.1265869140625,0.0,2019
S02003408,15.894440650939941,0.0,2019
S02003409,16.409996032714844,0.0,2019
S02003410,16.378334045410156,0.0,2019
S02003411,15.207196235656738,0.0,2019
S02003412,17.139482498168945,0.0,2019
S02003413,19.116287231445312,0.0,2019
S02003414,19.044992446899414,0.0,2019
S02003415,19.180551528930664,0.0,2019
S02003416,19.186567306518555,0.0,2019
S02003417,19.175561904907227,0.0,2019
S02003418,19.16243553161621,0.0,2019
S02003419,19.202922821044922,0.0,2019
S02003420,19.172039031982422,0.0,2019
S02003421,19.183151245117188,0.0,2019
S02003422,19.135330200195312,0.0,2019
S02003423,19.06848907470703,0.0,2019
S02003424,18.91752052307129,0.0,2019
S02003425,18.914522171020508,0.0,2019
S02003426,18.402393341064453,0.0,2019
S02003427,18.278297424316406,0.0,2019
S02003428,18.283199310302734,0.0,2019
S02003429,18.26211929321289,0.0,2019
S02003430,18.34027099609375,0.0,2019
S02003431,18.301353454589844,0.0,2019
S02003432,18.57387351989746,0.0,2019
S02003433,18.651039123535156,0.0,2019
S02003434,18.973770141601562,0.0,2019
S02003435,18.970516204833984,0.0,2019
S02003436,19.19069480895996,0.0,2019
S02003437,19.1503849029541,0.0,2019
S02003438,19.080923080444336,0.0,2019
S02003439,19.14982032775879,0.0,2019
S02003440,18.137130737304688,0.0,2019
S02003441,18.15458869934082,0.0,2019
S02003442,19.195083618164062,0.0,2019
S02003443,17.9152774810791,0.0,2019
S02003444,19.250272750854492,0.0,2019
S02003445,17.63802146911621,0.0,2019
S02003446,19.2044620513916,0.0,2019
S02003447,19.32795524597168,0.0,2019
S02003448,19.08976936340332,0.0,2019
S02003449,18.772350311279297,0.0,2019
S02003450,19.379417419433594,0.4841764271259308,2019
S02003451,19.24823570251465,0.5356590151786804,2019
S02003452,19.39402198791504,1.0,2019
S02003453,19.61604881286621,1.0,2019
S02003454,19.498374938964844,1.0,2019
S02003455,19.23146629333496,0.5937540531158447,2019
S02003456,19.083127975463867,1.527691168012879e-11,2019
S02003457,18.842735290527344,0.0,2019
S02003458,18.906482696533203,3.084407035336412e-11,2019
S02003459,18.90874671936035,0.28565889596939087,2019
S02003460,18.67429542541504,4.400317957231614e-11,2019
S02003461,18.675870895385742,0.0,2019
S02003462,18.411680221557617,0.003956339322030544,2019
S02003463,18.001758575439453,0.0,2019
S02003464,18.034870147705078,0.0,2019
S02003465,17.936134338378906,0.0,2019
S02003466,17.908506393432617,0.004554536193609238,2019
S02003467,18.765823364257812,0.0075940159149467945,2019
S02003468,18.46799087524414,0.1887327879667282,2019
S02003469,18.67173957824707,0.08526261150836945,2019
